speaker,f0_midpoint,speech_rate,vowel,condition,group
pl02,262.2780985654308,5.5046982599648695,u,voiceless,coronal
pl02,267.47289549020445,5.911528070890955,o,voiceless,velar
pl02,244.4796226072849,6.185713681870807,a,voiced,coronal
pl02,254.6190321239666,5.454773563258116,u,voiced,coronal
pl03,100.74926531565976,5.286501974508487,a,voiceless,velar
pl03,120.66542920727696,5.741934496011272,o,voiceless,velar
pl03,115.69167324668442,5.542923100743981,u,voiced,velar
pl03,119.08475404226076,5.262945530268078,o,voiced,coronal
pl03,108.6135771177672,5.286292379545218,u,voiceless,coronal
pl03,120.53508296497156,5.581338237469199,o,voiceless,coronal
pl03,113.32591026287548,5.709956712115365,a,voiced,coronal
pl03,124.11691612671096,5.530015078507785,u,voiceless,velar
pl03,106.98097889512246,6.030078029209681,a,voiced,velar
pl03,113.8098830666962,5.714160546959451,a,voiceless,coronal
pl03,105.9613183625934,5.911528070891059,u,voiced,coronal
pl03,110.32724510643445,5.970214599363784,o,voiced,velar
pl03,111.9302482943626,5.741687233071347,a,voiceless,velar
pl03,104.51900773040322,5.797543967124077,o,voiceless,velar
pl03,143.9888767788741,6.315643216683376,u,voiced,velar
pl03,129.22878596213133,5.91179017874297,o,voiced,coronal
pl03,126.18218567202972,5.555555555555564,u,voiceless,coronal
pl03,108.73620681118048,6.122448979591856,o,voiceless,coronal
pl03,96.86948608471091,6.217983860186527,a,voiced,coronal
pl03,124.92960945623192,6.154351126246273,u,voiceless,velar
pl03,99.5250603380972,5.6075971726494975,a,voiced,velar
pl03,108.99294308094925,5.741687233071347,a,voiceless,coronal
pl03,123.79532580722962,6.282946199131658,u,voiced,coronal
pl03,109.8382562024184,6.0607468658363,o,voiced,velar
pl03,113.75949293272764,6.521739130434771,a,voiceless,velar
pl03,99.32359525517091,6.2176938987842,o,voiceless,velar
pl03,131.59367469310268,5.970214599363805,u,voiced,velar
pl03,99.98899141259308,5.310054056350309,o,voiced,coronal
pl03,120.23098934765738,7.105961923473374,u,voiceless,coronal
pl03,110.81959531801824,6.349280256172249,o,voiceless,coronal
pl03,109.44667095637465,6.250292982483595,a,voiced,coronal
pl03,105.14850486292538,5.687387081668943,u,voiceless,velar
pl03,106.15631102308036,5.634104360515073,a,voiced,velar
pl03,132.98429287759245,6.217687455504656,a,voiceless,coronal
pl03,130.27305370241726,6,u,voiced,coronal
pl03,118.9567535819794,5.714410887095631,o,voiced,velar
pl03,102.46971997954036,6.091444768870272,a,voiceless,velar
pl03,89.93887887921619,5.5300099816679795,o,voiceless,velar
pl03,109.18185581246208,5.7692307692307345,u,voiced,velar
pl03,102.46515294871284,5.741939990985213,o,voiced,coronal
pl03,116.5572986456003,5.405517411622039,u,voiceless,coronal
pl03,105.91871505428392,5.581571882273468,o,voiceless,coronal
pl03,106.67347232587038,6.185713681870807,a,voiced,coronal
pl03,105.09231787989992,5.970214599363805,u,voiceless,velar
pl03,116.6244631493046,5.687387081668943,a,voiced,velar
pl03,115.91796974383266,5.555555555555564,a,voiceless,coronal
pl03,121.99173784253298,6.091438584593338,u,voiced,coronal
pl03,100.34707164737635,5.55578704668251,o,voiced,velar
pl03,110.08042164288462,5.940729343341529,a,voiceless,velar
pl03,108.25528507955472,6.818181818181853,o,voiceless,velar
pl03,106.7021878042446,5.7694859580327895,o,voiced,coronal
pl03,115.059527935271,5.530015078507803,u,voiceless,coronal
pl03,118.13393263140216,5.687387081668943,o,voiceless,coronal
pl03,117.72732988917124,5.687144494228135,a,voiced,coronal
pl03,134.77690137072088,5.607597172649535,u,voiceless,velar
pl03,105.99712232433043,5.7144108870955534,a,voiced,velar
pl03,130.66955171526607,5.970214599363805,a,voiceless,coronal
pl03,121.36967253016157,5.797291891714333,u,voiced,coronal
pl03,99.84752406134096,5.882877786155359,o,voiced,velar
pl03,105.16356670050952,5.853984075211945,a,voiceless,velar
pl03,93.3735198090015,5.769230769230814,o,voiceless,velar
pl03,96.830276426432,6.141917806693671,u,voiced,velar
pl03,122.8536182639032,6.185707304701771,o,voiced,coronal
pl03,111.32098641594246,6.09144476887036,u,voiceless,coronal
pl03,104.37036595453444,6.09144476887036,o,voiceless,coronal
pl03,108.5971546968816,6.315935737459078,a,voiced,coronal
pl03,103.63452979055194,5.480077634433146,u,voiceless,velar
pl03,118.88290610130954,6.030084089522597,a,voiced,velar
pl03,100.90095849596176,6.09144476887036,a,voiceless,coronal
pl03,109.7767168695438,6.282643568876739,u,voiced,coronal
pl03,101.58360444055236,5.205782266603234,o,voiced,velar
pl04,183.54430882831852,5.381108006012492,o,voiceless,coronal
pl04,186.07138221258987,5.607597172649507,u,voiced,velar
pl04,184.64307551804808,6.153776726621544,o,voiceless,velar
pl04,187.10541854214796,6.091438584593327,u,voiceless,coronal
pl04,180.9957430290087,6.091444768870284,o,voiced,coronal
pl04,165.68700968918438,6.250000000000006,a,voiceless,coronal
pl04,180.95886899782417,6.060746865836279,o,voiced,velar
pl04,184.47777816738076,6.061022373253923,u,voiceless,velar
pl04,171.10178055221655,6,a,voiced,coronal
pl04,174.70943313663298,6.250292982483549,a,voiceless,velar
pl04,180.1074263656792,6.15435112624625,u,voiced,coronal
pl04,159.0622434268484,6.030356816212827,a,voiced,velar
pl04,172.10059422762615,6.283544966618683,o,voiceless,coronal
pl04,190.73549281182304,4.477611940298496,u,voiced,velar
pl04,183.03388361305176,6.818181818181799,o,voiceless,velar
pl04,183.88740502692767,6.557298218272787,u,voiceless,coronal
pl04,172.83392237917357,6.382978723404271,o,voiced,coronal
pl04,171.1665306746938,6.629914838743892,a,voiceless,coronal
pl04,173.67050194424883,6.2176938987842,o,voiced,velar
pl04,182.95039173786145,6.55729105192065,u,voiceless,velar
pl04,170.66470126662904,6.349286975072733,a,voiced,coronal
pl04,176.60808314037936,6.593247196221645,a,voiceless,velar
pl04,177.26536575492938,6.741747258637061,u,voiced,coronal
pl04,172.9829379717212,6.382978723404222,a,voiced,velar
pl04,165.1944794077168,6.779752945802656,o,voiceless,coronal
pl04,175.8653513387874,6.522065233696438,u,voiced,velar
pl04,170.11651219636312,6.741739683452855,o,voiceless,velar
pl04,181.3175034318884,6.522065233696438,u,voiceless,coronal
pl04,175.574991622495,6.8967340515898234,o,voiced,coronal
pl04,171.1355153812521,6.521739130434871,a,voiceless,coronal
pl04,175.06370324282736,6.896377332987048,o,voiced,velar
pl04,172.52815707188023,6.593573244158934,u,voiceless,velar
pl04,166.87921240584862,6.41734565748913,a,voiced,coronal
pl04,167.22287671484034,6.629914838743892,a,voiceless,velar
pl04,180.5225773083408,6.486563623999878,u,voiced,coronal
pl04,177.24902265784849,6.315942385973528,a,voiced,velar
pl04,167.84226269188937,6.896369406326014,o,voiceless,coronal
pl04,174.59411633586404,6.31563656879885,u,voiced,velar
pl04,167.39428720707014,6.66666666666673,o,voiceless,velar
pl04,174.72259671136663,6.629914838743892,u,voiceless,coronal
pl04,168.33203210969725,6.486570636592049,o,voiced,coronal
pl04,167.32143298747607,6.451772463189992,a,voiceless,coronal
pl04,171.18031999065192,6.382978723404271,o,voiced,velar
pl04,191.66646327342372,6.629585186854855,u,voiceless,velar
pl04,170.12024532722864,6.741747258637007,a,voiced,coronal
pl04,177.13785970535503,6.896369406326014,a,voiceless,velar
pl04,180.14087603110733,6.7041652978996105,u,voiced,coronal
pl04,170.62006953146832,6.666666666666624,a,voiced,velar
pl04,162.9528064457738,6.857762015084787,o,voiceless,coronal
pl04,192.43957728719457,6.217687455504656,u,voiced,velar
pl04,176.9836402336171,6.896369406326126,o,voiceless,velar
pl04,182.0834051810029,6.629922164713868,u,voiceless,coronal
pl04,172.22853110346512,6.896726124108859,o,voiced,coronal
pl04,169.50820050483682,6.704165297899504,a,voiceless,coronal
pl04,168.68662158724305,6.486248073043826,o,voiced,velar
pl04,176.44579990094718,6.629914838743892,u,voiceless,velar
pl04,173.24278870983613,6.77974528496961,a,voiced,coronal
pl04,177.71365709425126,6.977109267345274,a,voiceless,velar
pl04,181.0549952732848,6.8967340515898234,u,voiced,coronal
pl04,170.52841373187616,6.779745284969718,a,voiced,velar
pl04,187.08114259244465,6.896377332986936,o,voiceless,coronal
pl04,182.17901126829256,6.779745284969718,u,voiced,velar
pl04,173.92210623305766,6.936504394853508,o,voiceless,velar
pl04,179.08191691492482,6.703820730895166,u,voiceless,coronal
pl04,166.2925634351985,6.7797529458024925,o,voiced,coronal
pl04,171.86679497128227,6.857409316476293,a,voiceless,coronal
pl04,170.44673401543682,6.741739683452963,o,voiced,velar
pl04,185.18187581847204,6.779745284969501,u,voiceless,velar
pl04,172.92571468241596,6.593573244158934,a,voiced,coronal
pl04,172.22910647160572,6.7797529458024925,a,voiceless,velar
pl04,181.80377356727112,6.66632594334065,u,voiced,coronal
pl04,162.9508257815942,6.896369406326014,a,voiced,velar
pl05,147.5784446203729,6.153776726621546,a,voiceless,coronal
pl05,152.21925634607825,5.607597172649507,a,voiced,velar
pl05,160.93429855907036,5.607597172649507,u,voiceless,velar
pl05,156.28701588206962,5.529780633602264,o,voiceless,coronal
pl05,165.45115498435484,5.660377358490563,u,voiced,coronal
pl05,149.0867742917072,5.405517411622048,o,voiced,coronal
pl05,159.25732633130627,5.084939679903049,u,voiced,velar
pl05,150.080461718096,5.333390222829035,a,voiced,coronal
pl05,153.3940860510325,5.429923220885645,o,voiceless,velar
pl05,150.59710873040922,5.5555555555555465,a,voiceless,velar
pl05,164.8355940153311,5.607597172649516,u,voiceless,coronal
pl05,157.15364317829795,5.825372799586794,o,voiced,velar
pl05,149.74427456120608,5.797039838223937,a,voiceless,coronal
pl05,153.81440716021137,5.581571882273505,a,voiced,velar
pl05,165.51128204503604,5.741687233071386,u,voiceless,velar
pl05,152.42864113581626,5.68714449422802,o,voiceless,coronal
pl05,160.5217148109471,5.6075971726494975,u,voiced,coronal
pl05,152.44285863416923,5.7141659889030985,o,voiced,coronal
pl05,155.94228286687036,5.454545454545448,u,voiced,velar
pl05,147.24044054326075,5.581338237469216,a,voiced,coronal
pl05,150.47269850955558,5.6338662970850395,o,voiceless,velar
pl05,145.38157236965776,5.660617667731166,a,voiceless,velar
pl05,167.35217281862444,5.530015078507767,u,voiceless,coronal
pl05,151.25145174051107,5.714655806280797,o,voiced,velar
pl05,147.986592554563,5.286711586092784,a,voiceless,coronal
pl05,146.11997216109052,5.607591931796734,a,voiced,velar
pl05,154.7023834111008,5.882618235724324,u,voiceless,velar
pl05,140.47936939668116,5.741692727571972,o,voiceless,coronal
pl05,146.45658961722066,5.581571882273542,u,voiced,coronal
pl05,144.88207016488863,5.607591931796697,o,voiced,coronal
pl05,146.92940622952236,5.940729343341529,u,voiced,velar
pl05,143.03833252921848,5.882352941176493,a,voiced,coronal
pl05,144.83110506974836,5.853721357009656,o,voiceless,velar
pl05,139.1040706993462,5.8537213570097375,a,voiceless,velar
pl05,159.04715673468684,5.882352941176493,u,voiceless,coronal
pl05,153.79011888505906,6.153776726621488,o,voiced,velar
pl05,145.55096778607052,5.6075919317967715,a,voiceless,coronal
pl05,139.17038435441867,5.240430973043179,a,voiced,velar
pl05,161.38508358487076,5.797291891714333,u,voiceless,velar
pl05,140.0395673011891,5.357362891690161,o,voiceless,coronal
pl05,142.00170581293787,5.454545454545483,u,voiced,coronal
pl05,152.17145701053636,5.660617667731166,o,voiced,coronal
pl05,147.6895406292563,5.8826124681971494,u,voiced,velar
pl05,136.98713319131048,5.4796221983148365,a,voiced,coronal
pl05,135.85670337768724,5.660377358490554,o,voiceless,velar
pl05,126.3199388555794,5.60759717264946,a,voiceless,velar
pl05,134.74281188210384,5.660617667731166,u,voiceless,coronal
pl05,131.34512444821598,5.940464663145997,o,voiced,velar
pl05,134.32812839820303,5.825367143764237,a,voiceless,coronal
pl05,134.45307227046317,5.660617667731166,a,voiced,velar
pl05,145.89565964130662,5.825367143764237,u,voiceless,velar
pl05,125.50048913363244,5.714410887095631,o,voiceless,coronal
pl05,136.3435690731791,5.7694859580327105,u,voiced,coronal
pl05,137.37196151009087,5.911528070891038,o,voiced,coronal
pl05,141.74304910808806,5.581571882273468,u,voiced,velar
pl05,131.3400435014674,6.122448979591812,a,voiced,coronal
pl05,137.0130406952981,5.853984075212026,o,voiceless,velar
pl05,135.4226581252838,5.687635081333205,a,voiceless,velar
pl05,157.04520106868094,5.687139103631022,u,voiceless,coronal
pl05,140.63660253812083,5.660617667731166,o,voiced,velar
pl05,133.2979142708253,5.5046982599648695,a,voiceless,coronal
pl05,134.40583059289955,5.309837890649226,a,voiced,velar
pl05,141.6575204226495,5.5300099816679795,u,voiceless,velar
pl05,125.49752860172669,5.714165988903176,o,voiceless,coronal
pl05,132.08546674538596,5.310054056350309,u,voiced,coronal
pl05,129.4727588675413,5.825367143764237,o,voiced,coronal
pl05,132.08112493120865,5.911528070891121,u,voiced,velar
pl05,128.90311117775062,5.970214599363636,a,voiced,coronal
pl05,134.08398791774022,6.000270012150547,o,voiceless,velar
pl05,124.2983837000792,5.882618235724283,a,voiceless,velar
pl05,129.48341209565254,5.687144494227982,u,voiceless,coronal
pl05,123.84489523500744,5.555555555555491,o,voiced,velar
pl06,86.16740162293233,5.150064289969221,o,voiceless,coronal
pl06,86.89915741611958,4.958771943598927,u,voiced,velar
pl06,89.2379808422875,5.194958119979289,o,voiceless,velar
pl06,93.5734132000359,5.286287722068138,u,voiceless,coronal
pl06,89.12415033461755,5.020874284839215,o,voiced,coronal
pl06,83.0748567230484,5.309631139924708,a,voiceless,coronal
pl06,82.7530072526738,5.021063360798546,o,voiced,velar
pl06,90.26235162939956,5.0208742848392305,u,voiceless,velar
pl06,83.74267976893815,5.357362891690195,a,voiced,coronal
pl06,81.34875379233578,5.128305941056964,a,voiceless,velar
pl06,102.060383090654,4.724491290400312,u,voiced,coronal
pl06,80.25319410822867,4.877957566647131,a,voiced,velar
pl06,88.37349350916745,5.1063308289617675,o,voiceless,coronal
pl06,87.66842362738994,5.063338140691594,u,voiced,velar
pl06,85.33531815672579,5.020874284839245,o,voiceless,velar
pl06,90.4912595615268,4.706007846483753,u,voiceless,coronal
pl06,86.4254536488892,4.461003026790536,o,voiced,coronal
pl06,83.12954488788462,4.781006019286567,a,voiceless,coronal
pl06,83.51545528415026,5.106530742166166,o,voiced,velar
pl06,90.07884487850777,4.898003165742738,u,voiceless,velar
pl06,82.83316801421932,4.166799772770519,a,voiced,coronal
pl06,82.10332733030619,5.084745762711866,a,voiceless,velar
pl06,91.3917990262332,5.04192359468985,u,voiced,coronal
pl06,84.71470774225583,5.3811080060124565,a,voiced,velar
pl06,88.15285494346661,5.148677133785035,o,voiceless,coronal
pl06,86.4397452577677,4.706007846483779,u,voiced,velar
pl06,86.63119038906565,5.309837890649226,o,voiceless,velar
pl06,87.01798312525875,4.705841753522103,o,voiced,coronal
pl06,83.90521779720169,4.781006019286593,a,voiceless,coronal
pl06,84.79090903911404,4.819323559745129,o,voiced,velar
pl06,89.42564666642559,4.743124248511252,u,voiceless,velar
pl06,78.63527531574877,3.74999999999998,a,voiced,coronal
pl06,83.54127016703008,4.724491290400326,a,voiceless,velar
pl06,83.18510119162471,4.898003165742738,a,voiced,velar
pl06,88.1205004140174,5.063145867544722,o,voiceless,coronal
pl06,87.64644698977953,4.898007164151827,u,voiced,velar
pl06,83.75398081632572,4.705841753522155,o,voiceless,velar
pl06,95.20380446129278,3.799423850195984,u,voiceless,coronal
pl06,87.46570039913183,4.819323559745129,o,voiced,coronal
pl06,83.46009815142118,3.5191792335579546,a,voiceless,coronal
pl06,84.70901614381945,4.580072258273324,o,voiced,velar
pl06,84.33485574119764,4.395639818342831,a,voiced,coronal
pl06,85.59235241259903,5.309631139924725,a,voiceless,velar
pl06,92.63732590525925,5.333390222829035,u,voiced,coronal
pl06,83.63130966243675,5.3811080060124565,a,voiced,velar
pl06,86.58447243761981,5.581571882273542,o,voiceless,coronal
pl06,85.04345491046325,5.021063360798576,u,voiced,velar
pl06,86.60539783155784,5.128108702229455,o,voiceless,velar
pl06,85.7020195068972,5.3571428571428354,u,voiceless,coronal
pl06,86.71115430355471,5.000000000000047,o,voiced,coronal
pl06,84.05764566405355,5.4055174116221085,a,voiceless,coronal
pl06,85.34241628244139,4.898003165742624,o,voiced,velar
pl06,88.53549847115127,5.172618914198326,u,voiceless,velar
pl06,84.48832010865524,5.530009981668124,a,voiced,coronal
pl06,83.04471696473158,5.194958119979409,a,voiceless,velar
pl06,89.93865819873534,4.709971284285541,u,voiced,coronal
pl06,84.46140390701363,5.1063351747344825,a,voiced,velar
pl06,86.12184091261342,4.938409799121935,o,voiceless,coronal
pl06,90.5736729495045,4.669300671056343,u,voiced,velar
pl06,85.33741318033228,5.04192359468985,o,voiceless,velar
pl06,92.82758531751844,4.511356211423255,u,voiceless,coronal
pl06,87.02483131656949,4.781181270519242,o,voiced,coronal
pl06,81.85085688908418,4.724495010539624,a,voiceless,coronal
pl06,85.28869236038187,4.938226896711207,o,voiced,velar
pl06,90.9368861380264,5.172618914198326,u,voiceless,velar
pl06,86.0172166223444,4.9182182279003905,a,voiced,coronal
pl06,83.61249072286114,5.021445757924485,a,voiceless,velar
pl06,92.59975493676995,4.878318476143432,u,voiced,coronal
pl06,86.24989646221061,5.687144494227982,a,voiced,velar
pl07,187.17886858312983,5.825367143764237,o,voiceless,velar
pl07,173.04103088841367,6.03329337580643,o,voiced,coronal
pl07,163.4032129690478,5.381547212762161,u,voiceless,coronal
pl07,162.24732713148776,5.263157894736843,a,voiced,coronal
pl07,167.48490696522515,5.263157894736848,u,voiced,velar
pl07,157.49831398298323,5.240435550066686,a,voiceless,velar
pl07,144.09215017703283,4.799915521486824,a,voiceless,coronal
pl07,154.1997471748027,5.357358108138286,o,voiced,velar
pl07,153.72325834785124,5.286292379545227,u,voiceless,velar
pl07,102.09435808600574,5.2400190736694165,a,voiced,velar
pl07,158.13814544091542,4.9999999999999885,u,voiced,coronal
pl07,167.82911350729594,5.440125719414146,o,voiceless,velar
pl07,160.5426645740256,5.333385481991366,o,voiced,coronal
pl07,171.45713920898814,5.217699829207294,u,voiceless,coronal
pl07,169.23977808799614,5.357142857142869,a,voiced,coronal
pl07,166.64925301738143,5.357142857142869,u,voiced,velar
pl07,153.67802320110988,5.194958119979281,a,voiceless,velar
pl07,152.1819479267106,5.063338140691594,a,voiceless,coronal
pl07,161.63578719896344,5.286287722068154,o,voiced,velar
pl07,173.4578934608603,5.5302444460216105,u,voiceless,velar
pl07,156.55582270882266,5.47939200666292,a,voiced,velar
pl07,157.84824845632332,5.491452965097632,u,voiced,coronal
pl07,154.13076776241454,5.195165033075897,o,voiceless,coronal
pl07,169.5779341212799,5.1283015578070685,o,voiceless,velar
pl07,164.77511756916164,5.286501974508494,o,voiced,coronal
pl07,159.59555175725168,5.286292379545227,u,voiceless,coronal
pl07,161.76526476746676,5.286501974508494,a,voiced,coronal
pl07,166.53712881533173,5.429923220885628,u,voiced,velar
pl07,161.66152811286722,5.150263221369447,a,voiceless,velar
pl07,163.26019587530513,5.240225015262176,a,voiceless,coronal
pl07,164.5031725810932,5.381112832070737,o,voiced,velar
pl07,167.12756171476593,5.47939701062364,u,voiceless,velar
pl07,156.98332498315875,5.429923220885628,a,voiced,velar
pl07,187.3271379154206,5.71416598890302,u,voiced,coronal
pl07,158.78602994051178,5.309626441231754,o,voiceless,coronal
pl07,90.12572879419304,5.333385481991383,o,voiceless,velar
pl07,79.73358646084232,5.021256653165081,o,voiced,coronal
pl07,166.07382126591995,4.958956371101868,u,voiceless,coronal
pl07,165.7144931151827,5.217491117221417,a,voiced,coronal
pl07,165.9494956081531,5.1063351747344825,u,voiced,velar
pl07,160.2559092329233,5.106335174734544,a,voiceless,velar
pl07,159.18158724252473,4.958956371101809,a,voiceless,coronal
pl07,167.60040372038853,4.958771943598949,o,voiced,velar
pl07,167.0015047973836,5.084939679903079,u,voiceless,velar
pl07,165.96568642906766,4.597581365696247,a,voiced,velar
pl07,165.16810751502285,5.311584754323278,u,voiced,coronal
pl07,163.3811138285607,5.362337684386105,o,voiceless,coronal
pl07,173.4251416380005,5.294297704621691,o,voiceless,velar
pl07,162.51819346262965,5.326030098811178,o,voiced,coronal
pl07,163.4204490539857,5.437304162045573,u,voiceless,coronal
pl07,156.9301277550434,5.530015078507803,a,voiced,coronal
pl07,169.1446226310793,5.405512541689955,u,voiced,velar
pl07,158.7445400110212,5.479392006662955,a,voiceless,velar
pl07,159.82188745323495,5.286501974508461,a,voiceless,coronal
pl07,164.47285046007198,5.2862877220681215,o,voiced,velar
pl07,178.6720159436062,5.28629237954526,u,voiceless,velar
pl07,144.3793649482173,5.357358108138252,a,voiced,velar
pl07,169.54605633570904,5.381330013650594,u,voiced,coronal
pl07,167.31013869189627,5.429918306879126,o,voiceless,coronal
pl07,162.87150679765594,5.333172153019378,o,voiceless,velar
pl07,159.64046963330782,5.333385481991383,o,voiced,coronal
pl07,164.73309673849965,5.309842589716443,u,voiceless,coronal
pl07,84.92125295734554,5.47707142968539,a,voiced,coronal
pl07,168.29645650409657,5.128503195057416,u,voiced,velar
pl07,155.40685228181331,5.180362913611236,a,voiceless,velar
pl07,159.84623584647355,4.598051392231369,a,voiceless,coronal
pl07,161.9023269465826,5.104904175610831,o,voiced,velar
pl07,165.43662933744548,5.063145867544722,u,voiceless,velar
pl07,159.13989145915613,5.084745762711835,a,voiced,velar
pl07,163.17251300934927,5.15026322136951,u,voiced,coronal
pl07,157.84938638475165,4.918032786885136,o,voiceless,coronal
